Date,Open,High,Low,Close,Adj Close,Volume
7/2/01,2156.76001,2181.050049,2140.649902,2148.719971,2148.719971,1513420000
7/3/01,2137.100098,2148.179932,2123.75,2140.800049,2140.800049,868430000
7/5/01,2122.889893,2130.959961,2079.830078,2080.110107,2080.110107,1290680000
7/6/01,2060.72998,2060.72998,2001.819946,2004.160034,2004.160034,1441420000
7/9/01,2010.969971,2038.170044,2000.079956,2026.709961,2026.709961,1399630000
7/10/01,2043.609985,2045.119995,1960.150024,1962.790039,1962.790039,1663970000
7/11/01,1954.719971,1975.790039,1934.670044,1972.040039,1972.040039,1770290000
7/12/01,2033.219971,2080.129883,2031.839966,2075.73999,2075.73999,1888690000
7/13/01,2068.219971,2105.149902,2055.560059,2084.790039,2084.790039,1561760000
7/16/01,2078.530029,2091.679932,2025.410034,2029.119995,2029.119995,1489350000
7/17/01,2017.469971,2067.439941,2006.800049,2067.320068,2067.320068,1695690000
7/18/01,2035.089966,2056.060059,2003.949951,2016.170044,2016.170044,1738120000
7/19/01,2042.319946,2079.330078,2027.109985,2046.589966,2046.589966,1906220000
7/20/01,2015.22998,2035.52002,2009.560059,2029.369995,2029.369995,1642120000
7/23/01,2043.839966,2047.849976,1987.51001,1988.560059,1988.560059,1356540000
7/24/01,1980.369995,1994.030029,1939.280029,1959.23999,1959.23999,1601500000
7/25/01,1962.680054,1984.97998,1942.579956,1984.319946,1984.319946,1675490000
7/26/01,1980.030029,2025.880005,1963.209961,2022.959961,2022.959961,1765390000
7/27/01,2020.579956,2039.150024,2009.939941,2029.069946,2029.069946,1583800000
7/30/01,2034.109985,2039.01001,2009.939941,2017.839966,2017.839966,1338230000
7/31/01,2023.969971,2057.100098,2014.060059,2027.130005,2027.130005,1621790000
8/1/01,2051.560059,2078.360107,2045.130005,2068.379883,2068.379883,1784220000
8/2/01,2092.52002,2103.159912,2061.75,2087.379883,2087.379883,1675930000
